score_bin,players,score_mean,proxy_outcome_mean
0,346,5.198265895953757,1.7384393063583814
1,334,13.54820359281437,5.532934131736527
2,341,22.596187683284455,11.03225806451613
3,333,32.65825825825826,18.834834834834833
4,340,44.578823529411764,28.558823529411764
5,338,57.67810650887573,39.45414201183432
6,338,70.6621301775148,49.08431952662722
7,338,84.53727810650886,60.930473372781066
8,337,128.2727002967359,85.71958456973294
9,339,475.97050147492627,336.79646017699116
