Player,Pos,School,College,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr),Player-additional,NFL_id
Jordan Lomax,S,Iowa,College Stats,5-10,202,4.75,36.0,8.0,120.0,7.18,4.15,,LomaJo00,N/A
Steve Longa,ILB,Rutgers,College Stats,6-1,241,4.78,32.0,19.0,116.0,7.5,4.56,,LongSt00,2982803
Ricardo Louis,WR,Auburn,College Stats,6-2,215,4.43,38.0,18.0,132.0,,,Cleveland Browns / 4th / 114th pick / 2016,LouiRi00,2971023
Dean Lowry,DE,Northwestern,College Stats,6-6,296,4.87,32.5,30.0,114.0,7.26,4.38,Green Bay Packers / 4th / 137th pick / 2016,LowrDe00,2974348
Jordan Lucas,S,Penn State,College Stats,6-0,201,4.54,,,,,,Miami Dolphins / 6th / 204th pick / 2016,LucaJo00,2979595
John Lunsford,K,Liberty,,6-1,214,4.74,,,,,,,-9999,N/A
Paxton Lynch,QB,Memphis,College Stats,6-7,244,4.86,36.0,,118.0,7.14,4.26,Denver Broncos / 1st / 26th pick / 2016,LyncPa00,2977881
Tre Madden,RB,USC,College Stats,6-0,223,4.53,,24.0,,,,,MaddTr01,2577245
Luther Maddy,DT,Virginia Tech,College Stats,6-0,287,4.96,,29.0,,,,,MaddLu00,N/A
Curt Maggitt,OLB,Tennessee,College Stats,6-3,247,4.73,,,,,,,MaggCu00,2577719
Ryan Malleck,TE,Virginia Tech,College Stats,6-4,247,4.77,34.5,18.0,121.0,7.0,4.33,,MallRy02,2577892
Byron Marshall,WR,Oregon,College Stats,5-9,201,4.42,,17.0,,,,,MarsBy01,2971289
Jalin Marshall,WR,Ohio State,College Stats,5-10,200,4.6,37.5,16.0,125.0,6.8,4.13,,MarsJa01,3051400
Keith Marshall,RB,Georgia,College Stats,5-11,219,4.31,30.5,25.0,,,,Washington Redskins / 7th / 242nd pick / 2016,MarsKe00,N/A
Nick Martin,C,Notre Dame,College Stats,6-4,299,5.22,28.0,28.0,97.0,7.57,4.72,Houston Texans / 2nd / 50th pick / 2016,MartNi00,4573188
Blake Martinez,ILB,Stanford,College Stats,6-2,237,4.71,28.5,22.0,113.0,6.98,4.2,Green Bay Packers / 4th / 131st pick / 2016,MartBl01,2978273
Tyler Marz,OT,Wisconsin,College Stats,6-7,316,5.54,27.5,19.0,99.0,8.38,4.97,,MarzTy01,N/A
Tyler Matakevich,OLB,Temple,College Stats,6-0,238,4.81,31.0,22.0,112.0,7.19,4.5,Pittsburgh Steelers / 7th / 246th pick / 2016,MataTy00,2976249
Chris Mayes,DL,Georgia,College Stats,6-3,338,5.34,23.5,33.0,104.0,,5.13,,-9999,N/A
Alex McCalister,DE,Florida,College Stats,6-6,239,4.8,34.5,,128.0,7.01,4.0,Philadelphia Eagles / 7th / 240th pick / 2016,McCaAl00,N/A
Jake McGee,TE,Florida,College Stats,6-5,250,4.83,,17.0,,,,,McGeJa01,N/A
Connor McGovern,OG,Missouri,College Stats,6-4,306,5.11,33.0,33.0,109.0,7.5,4.65,Denver Broncos / 5th / 144th pick / 2016,McGoCo00,4033748
Mekale McKay,WR,Cincinnati,College Stats,6-4,207,4.55,35.0,12.0,123.0,7.08,4.63,,McKaMe00,N/A
Cassanova McKinzy,ILB,Auburn,College Stats,6-1,248,4.83,,21.0,,,,,McKiCa01,2971032
Braxton Miller,WR,Ohio State,College Stats,6-1,201,4.5,35.0,17.0,123.0,6.65,4.07,Houston Texans / 3rd / 85th pick / 2016,MillBr03,2570987
Harlan Miller,CB,SE Louisiana,,6-0,182,4.65,35.5,6.0,118.0,7.44,4.43,Arizona Cardinals / 6th / 205th pick / 2016,MillHa00,2974631
Jalen Mills,S,LSU,College Stats,6-0,191,4.61,37.0,16.0,123.0,6.86,4.0,Philadelphia Eagles / 7th / 233rd pick / 2016,MillJa02,2976540
Malcolm Mitchell,WR,Georgia,College Stats,6-0,198,4.45,36.0,15.0,129.0,6.94,4.34,New England Patriots / 4th / 112th pick / 2016,MitcMa01,2578553
Will Monday,P,Duke,College Stats,6-4,212,5.1,,,,,,,MondWi00,N/A
Chris Moore,WR,Cincinnati,College Stats,6-1,206,4.53,37.0,10.0,130.0,6.76,4.2,Baltimore Ravens / 4th / 107th pick / 2016,MoorCh00,2576581
David Morgan,TE,Texas-San Antonio,College Stats,6-4,262,,,,,,,Minnesota Vikings / 6th / 188th pick / 2016,MorgDa01,2580052
Antonio Morrison,ILB,Florida,College Stats,6-1,232,4.76,,,,,,Indianapolis Colts / 4th / 125th pick / 2016,MorrAn01,2971051
Kyle Murphy,OT,Stanford,College Stats,6-6,305,5.19,,23.0,,,,Green Bay Packers / 6th / 200th pick / 2016,MurpKy00,2978275
Eric Murray,CB,Minnesota,College Stats,5-11,199,4.49,39.5,15.0,124.0,7.08,4.05,Kansas City Chiefs / 4th / 106th pick / 2016,MurrEr00,2970716
Carl Nassib,DE,Penn State,College Stats,6-7,277,4.84,28.5,21.0,114.0,7.27,4.37,Cleveland Browns / 3rd / 65th pick / 2016,NassCa00,2614825
Keanu Neal,S,Florida,College Stats,6-0,211,4.62,38.0,17.0,132.0,7.09,4.38,Atlanta Falcons / 1st / 17th pick / 2016,NealKe01,3054962
Stephane Nembot,OT,Colorado,College Stats,6-7,322,5.39,26.5,32.0,103.0,8.55,5.15,,NembSt01,N/A
Giorgio Newberry,DE,Florida State,College Stats,6-5,285,4.94,30.0,20.0,114.0,7.53,4.78,,NewbGi00,N/A
Yannick Ngakoue,DE,Maryland,College Stats,6-2,252,4.75,34.5,26.0,118.0,7.35,4.5,Jacksonville Jaguars / 3rd / 69th pick / 2016,NgakYa00,3053044
Dadi Nicolas,DE,Virginia Tech,College Stats,6-3,235,4.74,41.0,14.0,116.0,7.04,4.38,Kansas City Chiefs / 6th / 203rd pick / 2016,NicoDa00,N/A
Robert Nkemdiche,DT,Mississippi,College Stats,6-3,294,4.87,35.0,28.0,116.0,,,Arizona Cardinals / 1st / 29th pick / 2016,NkemRo00,3051886
Jared Norris,ILB,Utah,College Stats,6-1,241,4.8,29.5,19.0,114.0,,4.52,,NorrJa00,2575997
Marquez North,WR,Tennessee,College Stats,6-2,223,4.48,35.0,17.0,123.0,6.9,4.13,,-9999,N/A
Nick O'Toole,P,West Virginia,College Stats,6-3,219,5.05,,,,,,,OTooNi00,N/A
Shawn Oakman,DE,Baylor,College Stats,6-8,287,4.96,32.0,23.0,123.0,7.53,4.56,,OakmSh00,N/A
Jaden Oberkrom,K,TCU,College Stats,6-2,186,4.96,,,,,,,OberJa00,N/A
Victor Ochi,DE,Stony Brook,,6-1,246,4.86,32.0,,119.0,7.24,4.4,,OchiVi00,2565903
Rees Odhiambo,OT,Boise State,College Stats,6-4,314,5.17,,23.0,,,,Seattle Seahawks / 3rd / 97th pick / 2016,OdhiRe00,N/A
Emmanuel Ogbah,DE,Oklahoma State,College Stats,6-4,273,4.63,35.5,20.0,121.0,7.26,4.5,Cleveland Browns / 2nd / 32nd pick / 2016,OgbaEm00,2977740
Romeo Okwara,DE,Notre Dame,College Stats,6-5,265,4.9,33.0,23.0,120.0,7.38,4.53,,OkwaRo01,2980147
Drew Ott,DE,Iowa,College Stats,6-4,273,4.88,,,,,,,OttxDr00,N/A
Montese Overton,OLB,East Carolina,College Stats,6-2,223,4.61,34.0,18.0,123.0,7.15,4.47,,OverMo00,N/A
Gionni Paul,ILB,Utah,College Stats,5-10,231,5.05,31.0,22.0,113.0,,,,PaulGi00,N/A
Jordan Payton,WR,UCLA,College Stats,6-1,207,4.47,34.5,,121.0,7.08,4.33,Cleveland Browns / 5th / 154th pick / 2016,PaytJo00,2971588
Charone Peake,WR,Clemson,College Stats,6-2,209,4.45,35.5,12.0,122.0,6.96,4.46,New York Jets / 7th / 241st pick / 2016,PeakCh00,2576498
Paul Perkins,RB,UCLA,College Stats,5-10,208,4.54,32.0,19.0,124.0,,,New York Giants / 5th / 149th pick / 2016,PerkPa00,2971589
Joshua Perry,ILB,Ohio State,College Stats,6-4,254,4.68,33.5,20.0,124.0,,,San Diego Chargers / 4th / 102nd pick / 2016,PerrJo01,2976306
Kevin Peterson,CB,Oklahoma State,College Stats,5-10,181,4.58,35.5,14.0,121.0,6.94,4.31,,PeteKe01,2977742
D.J. Pettway,DE,Alabama,College Stats,6-2,265,4.99,28.0,17.0,108.0,7.74,4.69,,PettD.01,N/A
Tyvis Powell,S,Ohio State,College Stats,6-3,211,4.46,34.5,15.0,120.0,7.03,4.25,,PoweTy01,2976308
Dak Prescott,QB,Mississippi State,College Stats,6-2,226,4.79,32.5,,116.0,7.11,4.32,Dallas Cowboys / 4th / 135th pick / 2016,PresDa01,2577417
C.J. Prosise,RB,Notre Dame,College Stats,6-0,220,4.48,35.5,,121.0,,,Seattle Seahawks / 3rd / 90th pick / 2016,ProsC.00,2980148
Jimmy Pruitt,CB,San Jose State,,6-0,198,4.73,32.0,19.0,117.0,,,,-9999,N/A
Reggie Ragland,ILB,Alabama,College Stats,6-1,247,4.72,31.5,,116.0,,4.28,Buffalo Bills / 2nd / 41st pick / 2016,RaglRe00,2979855
Jalen Ramsey,CB,Florida State,College Stats,6-1,209,4.41,41.5,14.0,135.0,6.94,4.18,Jacksonville Jaguars / 1st / 5th pick / 2016,RamsJa00,3045373
Sheldon Rankins,DT,Louisville,College Stats,6-1,299,5.03,34.5,28.0,118.0,7.44,4.59,New Orleans Saints / 1st / 12th pick / 2016,RankSh00,2970204
D.J. Reader,DT,Clemson,College Stats,6-3,327,5.33,29.5,30.0,99.0,7.9,4.71,Houston Texans / 5th / 166th pick / 2016,ReadD.00,2977670
Alex Redmond,OG,UCLA,College Stats,6-5,294,5.3,28.0,30.0,111.0,7.75,4.9,,RedmAl01,3047571
Will Redmond,CB,Mississippi State,College Stats,5-11,182,4.45,,,,,,San Francisco 49ers / 3rd / 68th pick / 2016,RedmWi00,2971364
Jarran Reed,DT,Alabama,College Stats,6-3,307,5.21,31.0,,104.0,7.77,4.75,Seattle Seahawks / 2nd / 49th pick / 2016,ReedJa02,3115312
Hassan Ridgeway,DT,Texas,College Stats,6-3,303,5.02,32.0,24.0,113.0,8.28,4.82,Indianapolis Colts / 4th / 116th pick / 2016,RidgHa00,2971725
Dominique Robertson,OT,West Georgia,,6-5,324,5.36,28.5,30.0,100.0,8.42,4.83,,-9999,N/A
A'Shawn Robinson,DT,Alabama,College Stats,6-4,307,5.2,26.0,22.0,106.0,7.8,4.74,Detroit Lions / 2nd / 46th pick / 2016,RobiAS00,3054857
Demarcus Robinson,WR,Florida,College Stats,6-1,203,4.59,34.5,,123.0,6.77,4.19,Kansas City Chiefs / 4th / 126th pick / 2016,RobiDe01,3043116
Rashard Robinson,CB,Louisiana St,,6-1,171,4.49,35.5,,121.0,,,San Francisco 49ers / 4th / 133rd pick / 2016,RobiRa00,3042718
Alonzo Russell,WR,Toledo,College Stats,6-4,206,4.54,29.5,12.0,112.0,7.18,4.33,,RussAl01,N/A
Keivarae Russell,CB,Notre Dame,College Stats,5-11,192,4.49,,17.0,,,,Kansas City Chiefs / 3rd / 74th pick / 2016,RussKe00,2980150
Zack Sanchez,CB,Oklahoma,College Stats,5-11,185,4.5,35.5,19.0,116.0,,,Carolina Panthers / 5th / 141st pick / 2016,SancZa00,2976596
Beau Sandland,TE,Montana State,,6-4,253,4.74,35.0,23.0,124.0,7.1,4.33,Carolina Panthers / 7th / 252nd pick / 2016,SandBe00,N/A
Joe Schobert,OLB,Wisconsin,College Stats,6-1,244,4.76,33.5,22.0,111.0,7.11,4.3,Cleveland Browns / 4th / 99th pick / 2016,SchoJo00,2977819
Rashawn Scott,WR,Miami (FL),College Stats,6-1,199,4.54,32.5,17.0,116.0,,,,ScotRa01,N/A
Isaac Seumalo,OG,Oregon State,College Stats,6-4,303,5.19,26.0,,105.0,7.4,4.52,Philadelphia Eagles / 3rd / 79th pick / 2016,SeumIs00,2978247
Kevon Seymour,CB,USC,College Stats,5-11,186,4.39,35.0,12.0,124.0,,4.18,Buffalo Bills / 6th / 218th pick / 2016,SeymKe00,2971603
Hunter Sharp,WR,Utah State,College Stats,5-11,198,4.58,32.5,12.0,116.0,7.12,4.19,,SharHu01,3125354
Tajae Sharpe,WR,Massachusetts,College Stats,6-2,194,4.55,33.5,11.0,114.0,,,Tennessee Titans / 5th / 140th pick / 2016,SharTa00,2982828
Brandon Shell,OT,South Carolina,College Stats,6-5,324,5.22,30.5,22.0,112.0,,,New York Jets / 5th / 158th pick / 2016,ShelBr00,2577690
Sterling Shepard,WR,Oklahoma,College Stats,5-10,194,4.48,41.0,20.0,123.0,7.0,4.35,New York Giants / 2nd / 40th pick / 2016,ShepSt00,2976592
Elijah Shumate,S,Notre Dame,College Stats,6-0,216,4.58,33.0,18.0,119.0,,4.51,,ShumEl01,N/A
Devaunte Sigler,DT,Jacksonville State,,6-3,298,5.15,25.0,23.0,,7.9,4.97,,-9999,N/A
Justin Simmons,S,Boston Col.,College Stats,6-2,202,4.61,40.0,16.0,126.0,6.58,3.85,Denver Broncos / 3rd / 98th pick / 2016,SimmJu00,2969860
Leshaun Sims,CB,Southern Utah,,6-0,203,4.53,37.0,11.0,120.0,7.08,4.19,Tennessee Titans / 5th / 157th pick / 2016,SimsLe00,2575171
Matt Skura,C,Duke,College Stats,6-3,305,5.39,24.0,27.0,103.0,7.89,4.76,,SkurMa01,2576733
Pearce Slater,OT,San Diego State,College Stats,6-7,329,5.42,23.0,17.0,92.0,8.36,5.12,,SlatPe01,N/A
Wendell Smallwood,RB,West Virginia,College Stats,5-10,208,4.47,33.5,14.0,120.0,6.83,4.28,Philadelphia Eagles / 5th / 153rd pick / 2016,SmalWe00,3042429
Jaylon Smith,OLB,Notre Dame,College Stats,6-2,223,4.67,,,,,,Dallas Cowboys / 2nd / 34th pick / 2016,SmitJa05,3052896
Ryan Smith,CB,North Carolina Central,,5-11,189,4.47,36.0,18.0,122.0,6.88,4.09,Tampa Bay Buccaneers / 4th / 108th pick / 2016,SmitRy00,2574666
Terrance Smith,ILB,Florida State,College Stats,6-3,235,4.77,34.5,19.0,120.0,,,,SmitTe04,2576809
Noah Spence,DE,East. Kentucky,College Stats,6-2,251,4.8,35.0,25.0,121.0,7.21,4.35,Tampa Bay Buccaneers / 2nd / 39th pick / 2016,SpenNo00,2976313
Jason Spriggs,OT,Indiana,College Stats,6-6,301,4.94,31.5,31.0,115.0,7.7,4.44,Green Bay Packers / 2nd / 48th pick / 2016,SpriJa00,2979499
Nelson Spruce,WR,Colorado,College Stats,6-1,206,4.69,35.0,12.0,114.0,7.09,4.2,,SpruNe01,N/A
A.J. Stamps,S,Kentucky,College Stats,5-11,193,4.79,33.0,15.0,115.0,7.17,4.25,,StamA.00,N/A
Ronnie Stanley,OT,Notre Dame,College Stats,6-6,312,5.2,28.5,,,8.03,4.9,Baltimore Ravens / 1st / 6th pick / 2016,StanRo00,2980153
Joel Stave,QB,Wisconsin,College Stats,6-5,236,4.8,33.5,,115.0,7.29,4.33,,StavJo01,N/A
Eric Striker,OLB,Oklahoma,College Stats,5-11,227,4.8,30.0,23.0,116.0,7.3,4.46,,StriEr00,N/A
Nate Sudfeld,QB,Indiana,College Stats,6-6,234,5.02,29.0,,105.0,,,Washington Redskins / 6th / 187th pick / 2016,SudfNa00,2979501
Charles Tapper,DE,Oklahoma,College Stats,6-3,271,4.59,34.0,23.0,119.0,,,Dallas Cowboys / 4th / 101st pick / 2016,TappCh00,2976623
Kelvin Taylor,RB,Florida,College Stats,5-10,207,4.6,32.0,15.0,113.0,,,San Francisco 49ers / 6th / 211th pick / 2016,TaylKe01,N/A
John Theus,OT,Georgia,College Stats,6-6,313,5.22,28.0,,103.0,7.9,4.78,San Francisco 49ers / 5th / 145th pick / 2016,TheuJo00,N/A
Lawrence Thomas,DT,Michigan State,College Stats,6-3,286,4.98,35.0,,113.0,,,,ThomLa04,2576280
Michael Thomas,WR,Ohio State,College Stats,6-3,212,4.57,35.0,18.0,126.0,6.8,4.13,New Orleans Saints / 2nd / 47th pick / 2016,ThomMi05,2976316
Darian Thompson,S,Boise State,College Stats,6-2,208,4.69,32.5,12.0,118.0,7.26,4.33,New York Giants / 3rd / 71st pick / 2016,ThomDa05,2573317
Ron Thompson,DE,Syracuse,College Stats,6-3,253,4.92,,18.0,,7.46,4.5,,ThomRo06,N/A
Shadrach Thornton,RB,North Carolina State,College Stats,6-0,217,4.75,31.0,12.0,116.0,6.85,4.21,,-9999,N/A
Joe Thuney,OT,North Carolina State,College Stats,6-5,304,4.95,28.5,28.0,110.0,7.47,4.54,New England Patriots / 3rd / 78th pick / 2016,ThunJo00,2577773
Cole Toner,OT,Harvard,,6-5,306,5.32,26.0,22.0,103.0,7.88,4.59,Arizona Cardinals / 5th / 170th pick / 2016,ToneCo00,N/A
Laquon Treadwell,WR,Mississippi,College Stats,6-2,221,4.52,33.0,12.0,117.0,,,Minnesota Vikings / 1st / 23rd pick / 2016,TreaLa00,3051889
Sebastian Tretola,OG,Arkansas,College Stats,6-4,314,5.45,23.5,22.0,90.0,7.94,5.02,Tennessee Titans / 6th / 193rd pick / 2016,TretSe00,N/A
Max Tuerk,C,USC,College Stats,6-5,298,5.12,,22.0,,,,San Diego Chargers / 3rd / 66th pick / 2016,TuerMa00,N/A
Laremy Tunsil,OT,Mississippi,College Stats,6-5,310,5.23,,,,,,Miami Dolphins / 1st / 13th pick / 2016,TunsLa00,3051890
Landon Turner,OG,North Carolina,College Stats,6-4,330,5.58,19.0,30.0,88.0,,,,TurnLa00,N/A
Soma Vainuku,FB,USC,College Stats,5-11,246,4.68,32.0,26.0,108.0,,,,VainSo01,N/A
Halapoulivaati Vaitai,OT,TCU,College Stats,6-6,320,5.26,29.0,23.0,113.0,8.26,5.0,Philadelphia Eagles / 5th / 164th pick / 2016,VaitHa00,2971557
Vincent Valentine,DT,Nebraska,College Stats,6-4,329,5.19,29.0,17.0,110.0,8.03,4.59,New England Patriots / 3rd / 96th pick / 2016,ValeVi00,2974333
Nick Vannett,TE,Ohio State,College Stats,6-6,257,4.76,30.5,17.0,111.0,7.05,4.2,Seattle Seahawks / 3rd / 94th pick / 2016,VannNi00,2576399
Nick Vigil,ILB,Utah State,College Stats,6-2,239,4.72,31.5,,115.0,6.73,4.0,Cincinnati Bengals / 3rd / 87th pick / 2016,VigiNi00,2971816
Dan Vitale,FB,Northwestern,College Stats,6-1,239,4.6,38.5,30.0,123.0,7.12,4.12,Tampa Bay Buccaneers / 6th / 197th pick / 2016,VitaDa00,N/A
Jihad Ward,DT,Illinois,College Stats,6-5,297,5.11,25.0,20.0,111.0,7.38,4.63,Oakland Raiders / 2nd / 44th pick / 2016,WardJi02,3115914
Adolphus Washington,DT,Ohio State,College Stats,6-3,301,5.17,27.0,21.0,99.0,8.06,4.79,Buffalo Bills / 3rd / 80th pick / 2016,WashAd00,2976317
Deandre Washington,RB,Texas Tech,College Stats,5-8,204,4.49,34.5,24.0,116.0,7.03,4.2,Oakland Raiders / 5th / 143rd pick / 2016,WashDe00,2577654
Stephen Weatherly,OLB,Vanderbilt,College Stats,6-4,267,4.61,31.0,23.0,117.0,,,Minnesota Vikings / 7th / 227th pick / 2016,WeatSt00,2972362
Carson Wentz,QB,North Dakota State,,6-5,237,4.77,30.5,,118.0,6.86,4.15,Philadelphia Eagles / 1st / 2nd pick / 2016,WentCa00,2573079
Christian Westerman,OG,Arizona State,College Stats,6-3,298,5.12,,34.0,98.0,7.69,4.71,Cincinnati Bengals / 5th / 161st pick / 2016,WestCh02,N/A
D.J. White,CB,Georgia Tech,College Stats,5-11,193,4.49,33.0,17.0,132.0,7.18,4.33,Kansas City Chiefs / 6th / 178th pick / 2016,WhitD.00,2971478
Cody Whitehair,OT,Kansas State,College Stats,6-4,301,5.02,25.5,16.0,110.0,7.32,4.58,Chicago Bears / 2nd / 56th pick / 2016,WhitCo03,2577346
Brandon Wilds,RB,South Carolina,College Stats,6-1,220,4.54,36.5,21.0,118.0,7.08,4.33,,WildBr01,2577692
Brandon Williams,CB,Texas A&M,College Stats,5-11,197,4.37,30.5,18.0,118.0,6.85,4.19,Arizona Cardinals / 3rd / 92nd pick / 2016,WillBr07,2972286
Bryce Williams,TE,East Carolina,College Stats,6-6,257,4.94,29.5,19.0,111.0,7.19,4.53,,WillBr08,N/A
Duke Williams,WR,Auburn,College Stats,6-2,229,4.72,30.0,14.0,121.0,7.43,4.47,,WillDh00,3115315
Jonathan Williams,RB,Arkansas,College Stats,5-11,220,4.56,,16.0,,,,Buffalo Bills / 5th / 156th pick / 2016,WillJo07,2980077
De'Runnya Wilson,WR,Mississippi State,College Stats,6-5,224,4.85,28.0,,113.0,,,,WilsDe00,N/A
Josh Woodrum,QB,Liberty,,6-3,231,4.8,31.0,,116.0,6.74,4.31,,WoodJo01,N/A
Antwaun Woods,DL,USC,College Stats,6-0,318,5.18,,,,,,,WoodAn02,2577278
Daryl Worley,CB,West Virginia,College Stats,6-1,204,4.64,35.5,14.0,123.0,6.98,4.15,Carolina Panthers / 3rd / 77th pick / 2016,WorlDa00,3042436
Connor Wujciak,DT,Boston Col.,College Stats,6-2,291,4.91,34.5,22.0,117.0,7.32,4.27,,WujcCo00,N/A
Avery Young,OT,Auburn,College Stats,6-5,328,5.39,,,,8.22,4.91,,YounAv01,N/A
Tavon Young,CB,Temple,College Stats,5-9,183,4.46,34.5,9.0,118.0,6.8,3.93,Baltimore Ravens / 4th / 104th pick / 2016,YounTa01,2976244
Anthony Zettel,DT,Penn State,College Stats,6-4,277,4.81,30.5,28.0,109.0,7.63,4.39,Detroit Lions / 6th / 202nd pick / 2016,ZettAn00,2582150
