score_bin,players,score_mean,proxy_outcome_mean
0,343,6.096793002915452,1.653061224489796
1,335,16.324776119402987,5.282089552238806
2,338,28.33639053254438,11.17603550295858
3,338,42.01360946745562,18.640532544378697
4,338,58.659467455621304,28.4896449704142
5,339,76.46165191740413,39.41445427728613
6,338,94.28343195266272,49.17603550295858
7,339,113.11356932153393,60.7212389380531
8,337,169.79109792284865,85.85905044510386
9,339,635.5766961651917,336.96017699115043
