score_bin,players,score_mean,proxy_outcome_mean
0,343,6.102915451895043,1.6501457725947521
1,334,16.3812874251497,5.2604790419161676
2,338,28.44023668639053,11.11094674556213
3,340,42.38867647058824,18.645588235294117
4,337,59.27655786350149,28.48813056379822
5,338,77.47721893491124,39.19082840236686
6,341,95.6758064516129,49.20674486803519
7,336,115.02410714285713,60.694940476190474
8,338,171.9171597633136,86.12426035502959
9,339,645.691592920354,336.9542772861357
