score_bin,players,score_mean,proxy_outcome_mean
0,345,5.199999999999999,1.7246376811594204
1,333,13.598498498498497,5.412912912912913
2,339,22.694395280235987,11.001474926253687
3,338,33.06863905325444,18.828402366863905
4,337,45.337388724035605,28.51038575667656
5,339,58.82949852507374,39.203539823008846
6,338,72.28727810650886,49.15236686390533
7,338,86.84940828402367,60.748520710059175
8,338,131.07248520710058,85.99408284023669
9,339,488.53097345132744,336.79646017699116
