score_bin,players,score_mean,proxy_outcome_mean
0,340,5.969117647058823,1.675
1,338,15.93698224852071,5.321005917159764
2,339,27.548377581120942,11.200589970501476
3,337,40.48872403560831,18.69139465875371
4,339,55.95663716814159,28.81268436578171
5,338,72.42100591715976,39.494082840236686
6,339,89.43185840707964,49.65929203539823
7,337,107.40563798219584,60.5727002967359
8,338,162.22100591715974,85.03698224852072
9,339,604.0345132743362,336.8879056047198
