score_bin,players,score_mean,proxy_outcome_mean
0,349,3.4733524355300855,1.5444126074498568
1,330,9.707575757575757,5.327272727272727
2,338,17.674556213017752,11.084319526627219
3,340,27.112058823529406,18.61764705882353
4,336,38.896428571428565,28.699404761904763
5,337,51.241543026706225,38.97329376854599
6,339,63.772861356932154,49.14159292035398
7,338,77.31153846153846,60.625739644970416
8,338,114.17396449704141,86.44822485207101
9,339,433.117994100295,337.0353982300885
