score_bin,players,score_mean,proxy_outcome_mean
0,339,5.1917404129793505,1.6740412979351031
1,340,13.768676470588234,5.327941176470588
2,339,23.244837758112094,11.079646017699115
3,339,34.10353982300885,18.73008849557522
4,336,47.06547619047619,28.592261904761905
5,340,61.42441176470588,39.207352941176474
6,336,75.0389880952381,48.96577380952381
7,339,89.88112094395281,60.86725663716814
8,337,135.4419881305638,86.14391691394658
9,339,505.1067846607669,336.98082595870204
