score_bin,players,score_mean,proxy_outcome_mean
0,347,3.4657060518731986,1.5230547550432276
1,332,9.761144578313253,5.254518072289157
2,337,17.835905044510387,11.112759643916913
3,339,27.524483775811206,18.55604719764012
4,337,39.59881305637982,28.597922848664687
5,340,52.44294117647058,38.858823529411765
6,339,65.52890855457227,49.26106194690266
7,337,79.67299703264095,60.596439169139465
8,337,117.28545994065281,86.74480712166172
9,339,445.6814159292035,337.0619469026549
