score_bin,players,score_mean,proxy_outcome_mean
0,344,3.493895348837209,1.5130813953488371
1,334,9.941167664670658,5.224550898203593
2,344,18.43255813953488,11.109011627906977
3,332,28.547138554216865,18.561746987951807
4,338,41.29186390532544,28.630177514792898
5,338,54.878846153846155,38.7707100591716
6,341,68.20865102639296,49.089442815249264
7,336,82.69404761904761,60.632440476190474
8,338,121.48195266272188,86.89940828402366
9,339,462.2567846607669,337.05162241887905
