score_bin,players,score_mean,proxy_outcome_mean
0,341,4.262170087976539,1.466275659824047
1,339,12.517256637168142,5.265486725663717
2,335,23.625671641791048,11.071641791044776
3,340,36.800441176470585,18.551470588235293
4,339,53.638200589970495,28.573746312684367
5,338,71.10872781065089,39.05769230769231
6,337,88.84451038575668,49.15875370919881
7,339,107.76917404129793,60.60619469026549
8,337,158.2707715133531,86.70326409495549
9,339,602.9171091445428,337.0353982300885
