score_bin,players,score_mean,proxy_outcome_mean
0,342,6.095906432748537,1.6388888888888888
1,337,16.41632047477745,5.270029673590504
2,340,28.605882352941176,11.152941176470588
3,336,42.571130952380955,18.71875
4,340,59.533235294117645,28.558823529411764
5,336,77.8327380952381,39.21875
6,338,95.93757396449705,49.1612426035503
7,338,115.40207100591716,60.71597633136095
8,338,172.52544378698224,86.14497041420118
9,339,648.1256637168142,336.9159292035398
